100 3.32
200 3.1
300 3.1466666666666665
400 3.13
500 3.104
600 3.14
700 3.1028571428571428
800 3.025
900 3.2
1000 3.204
1100 3.2
1200 3.14
1300 3.187692307692308
1400 3.1085714285714285
1500 3.1466666666666665
1600 3.23
1700 3.204705882352941
1800 3.1355555555555554
1900 3.1073684210526316
2000 3.154
2100 3.1295238095238096
2200 3.110909090909091
2300 3.1408695652173915
2400 3.1366666666666667
2500 3.1744
2600 3.1723076923076925
2700 3.1303703703703705
2800 3.15
2900 3.1503448275862067
3000 3.1253333333333333
3100 3.136774193548387
3200 3.13375
3300 3.149090909090909
3400 3.163529411764706
3500 3.142857142857143
3600 3.13
3700 3.2237837837837837
3800 3.08
3900 3.0943589743589746
4000 3.119
4100 3.162926829268293
4200 3.142857142857143
4300 3.1367441860465117
4400 3.1436363636363636
4500 3.1075555555555554
4600 3.1408695652173915
4700 3.106382978723404
4800 3.1466666666666665
4900 3.163265306122449
5000 3.1824
5100 3.1403921568627453
5200 3.120769230769231
5300 3.1267924528301885
5400 3.1614814814814816
5500 3.1498181818181816
5600 3.119285714285714
5700 3.1410526315789475
5800 3.127586206896552
5900 3.16135593220339
6000 3.1653333333333333
6100 3.1659016393442623
6200 3.1425806451612903
6300 3.1422222222222222
6400 3.14875
6500 3.174153846153846
6600 3.1406060606060606
6700 3.1391044776119403
6800 3.0941176470588236
6900 3.1559420289855074
7000 3.129714285714286
7100 3.1374647887323945
7200 3.1238888888888887
7300 3.1397260273972605
7400 3.155675675675676
7500 3.1445333333333334
7600 3.1573684210526314
7700 3.142857142857143
7800 3.1517948717948716
7900 3.1422784810126583
8000 3.154
8100 3.1614814814814816
8200 3.1546341463414636
8300 3.1421686746987953
8400 3.1352380952380954
8500 3.1341176470588237
8600 3.1288372093023256
8700 3.1241379310344826
8800 3.1586363636363637
8900 3.1244943820224718
9000 3.159111111111111
9100 3.163076923076923
9200 3.131304347826087
9300 3.1470967741935483
9400 3.134468085106383
9500 3.1094736842105264
9600 3.1575
9700 3.1616494845360825
9800 3.1351020408163266
9900 3.1535353535353536
10000 3.1364
10100 3.1314851485148516
10200 3.1631372549019607
10300 3.1176699029126214
10400 3.183076923076923
10500 3.123047619047619
10600 3.1637735849056603
10700 3.130467289719626
10800 3.157037037037037
10900 3.131743119266055
11000 3.1138181818181816
11100 3.1336936936936937
11200 3.162857142857143
11300 3.1433628318584073
11400 3.1196491228070173
11500 3.145739130434783
11600 3.123448275862069
11700 3.117264957264957
11800 3.1515254237288137
11900 3.140840336134454
12000 3.159666666666667
12100 3.1431404958677684
12200 3.1481967213114754
12300 3.154471544715447
12400 3.1493548387096775
12500 3.16672
12600 3.1342857142857143
12700 3.127244094488189
